taxid,contig_count,total_bp,Code,Name,Lineage,LineageTaxIDs,Rank,FullLineage,FullLineageTaxIDs,FullLineageRanks
644.0,8,9660967,644.0,Aeromonas hydrophila,Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila,2;1224;1236;135624;84642;642;644,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Aeromonadales;Aeromonadaceae;Aeromonas;Aeromonas hydrophila,131567;2;1224;1236;135624;84642;642;644,no rank;superkingdom;phylum;class;order;family;genus;species
147645.0,13,9519411,147645.0,Paracoccus yeei,Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus yeei,2;1224;28211;204455;31989;265;147645,species,cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus yeei,131567;2;1224;28211;204455;31989;265;147645,no rank;superkingdom;phylum;class;order;family;genus;species
546367.0,8,9428208,546367.0,Hafnia paralvei,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia;Hafnia paralvei,2;1224;1236;91347;1903412;568;546367,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia;Hafnia paralvei,131567;2;1224;1236;91347;1903412;568;546367,no rank;superkingdom;phylum;class;order;family;genus;species
564.0,3,9190471,564.0,Escherichia fergusonii,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii,2;1224;1236;91347;543;561;564,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia;Escherichia fergusonii,131567;2;1224;1236;91347;543;561;564,no rank;superkingdom;phylum;class;order;family;genus;species
28082.0,8,9012496,28082.0,Legionella anisa,Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella anisa,2;1224;1236;118969;444;445;28082,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella anisa,131567;2;1224;1236;118969;444;445;28082,no rank;superkingdom;phylum;class;order;family;genus;species
134537.0,7,9009624,134537.0,Paraburkholderia fungorum,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia fungorum,2;1224;28216;80840;119060;1822464;134537,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia fungorum,131567;2;1224;28216;80840;119060;1822464;134537,no rank;superkingdom;phylum;class;order;family;genus;species
1255.0,12,8968357,1255.0,Pediococcus pentosaceus,Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus pentosaceus,2;1239;91061;186826;33958;1253;1255,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus;Pediococcus pentosaceus,131567;2;1783272;1239;91061;186826;33958;1253;1255,no rank;superkingdom;clade;phylum;class;order;family;genus;species
316.0,2,8962333,316.0,Stutzerimonas stutzeri,Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas;Stutzerimonas stutzeri,2;1224;1236;72274;135621;2901164;316,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas;Stutzerimonas stutzeri group;Stutzerimonas stutzeri subgroup;Stutzerimonas stutzeri,131567;2;1224;1236;72274;135621;2901164;136846;578833;316,no rank;superkingdom;phylum;class;order;family;genus;species group;species subgroup;species
37326.0,1,8935513,37326.0,Nocardia brasiliensis,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia brasiliensis,2;201174;1760;85007;85025;1817;37326,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia brasiliensis,131567;2;1783272;201174;1760;85007;85025;1817;37326,no rank;superkingdom;clade;phylum;class;order;family;genus;species
485.0,7,8909808,485.0,Neisseria gonorrhoeae,Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria gonorrhoeae,2;1224;28216;206351;481;482;485,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria gonorrhoeae,131567;2;1224;28216;206351;481;482;485,no rank;superkingdom;phylum;class;order;family;genus;species
13689.0,8,8883130,13689.0,Sphingomonas paucimobilis,Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas paucimobilis,2;1224;28211;204457;41297;13687;13689,species,cellular organisms;Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas paucimobilis,131567;2;1224;28211;204457;41297;13687;13689,no rank;superkingdom;phylum;class;order;family;genus;species
674.0,4,8870790,674.0,Vibrio mimicus,Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio mimicus,2;1224;1236;135623;641;662;674,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Vibrionales;Vibrionaceae;Vibrio;Vibrio mimicus,131567;2;1224;1236;135623;641;662;674,no rank;superkingdom;phylum;class;order;family;genus;species
353151.0,1422,8743570,353151.0,Cryptosporidium hominis TU502,Eukaryota;Apicomplexa;Conoidasida;Eucoccidiorida;Cryptosporidiidae;Cryptosporidium;Cryptosporidium hominis,2759;5794;1280412;75739;35082;5806;237895,strain,cellular organisms;Eukaryota;Sar;Alveolata;Apicomplexa;Conoidasida;Coccidia;Eucoccidiorida;Eimeriorina;Cryptosporidiidae;Cryptosporidium;Cryptosporidium hominis;Cryptosporidium hominis TU502,131567;2759;2698737;33630;5794;1280412;5796;75739;423054;35082;5806;237895;353151,no rank;superkingdom;clade;clade;phylum;class;subclass;order;suborder;family;genus;species;strain
256.0,2,8410197,256.0,Myroides odoratus,Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides odoratus,2;976;117743;200644;49546;76831;256,species,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides odoratus,131567;2;1783270;68336;976;117743;200644;49546;76831;256,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species
1408657.0,70,8396240,1408657.0,Pneumocystis jirovecii RU7,Eukaryota;Ascomycota;Pneumocystomycetes;Pneumocystales;Pneumocystaceae;Pneumocystis;Pneumocystis jirovecii,2759;4890;147553;37987;44281;4753;42068,strain,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Ascomycota;Taphrinomycotina;Pneumocystomycetes;Pneumocystales;Pneumocystaceae;Pneumocystis;Pneumocystis jirovecii;Pneumocystis jirovecii RU7,131567;2759;33154;4751;451864;4890;451866;147553;37987;44281;4753;42068;1408657,no rank;superkingdom;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus;species;strain
450.0,3,8328188,450.0,Legionella longbeachae,Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella longbeachae,2;1224;1236;118969;444;445;450,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;Legionella longbeachae,131567;2;1224;1236;118969;444;445;450,no rank;superkingdom;phylum;class;order;family;genus;species
29382.0,15,8235322,29382.0,Staphylococcus cohnii,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus cohnii,2;1239;91061;1385;90964;1279;29382,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus cohnii species complex;Staphylococcus cohnii,131567;2;1783272;1239;91061;1385;90964;1279;3239053;29382,no rank;superkingdom;clade;phylum;class;order;family;genus;species group;species
283734.0,3,8232495,283734.0,Staphylococcus pseudintermedius,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus pseudintermedius,2;1239;91061;1385;90964;1279;283734,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus intermedius group;Staphylococcus pseudintermedius,131567;2;1783272;1239;91061;1385;90964;1279;2815305;283734,no rank;superkingdom;clade;phylum;class;order;family;genus;species group;species
1309.0,4,8220724,1309.0,Streptococcus mutans,Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,2;1239;91061;186826;1300;1301;1309,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans,131567;2;1783272;1239;91061;186826;1300;1301;1309,no rank;superkingdom;clade;phylum;class;order;family;genus;species
511.0,2,8145822,511.0,Alcaligenes faecalis,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes faecalis,2;1224;28216;80840;506;507;511,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Alcaligenes;Alcaligenes faecalis,131567;2;1224;28216;80840;506;507;511,no rank;superkingdom;phylum;class;order;family;genus;species
41899.0,3,8124970,41899.0,Burkholderia plantarii,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia plantarii,2;1224;28216;80840;119060;32008;41899,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia plantarii,131567;2;1224;28216;80840;119060;32008;41899,no rank;superkingdom;phylum;class;order;family;genus;species
38301.0,3,8117287,38301.0,Corynebacterium minutissimum,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium minutissimum,2;201174;1760;85007;1653;1716;38301,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium minutissimum,131567;2;1783272;201174;1760;85007;1653;1716;38301,no rank;superkingdom;clade;phylum;class;order;family;genus;species
482462.0,5,8080416,482462.0,Mycobacterium dioxanotrophicus,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium dioxanotrophicus,2;201174;1760;85007;1762;1763;482462,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium dioxanotrophicus,131567;2;1783272;201174;1760;85007;1762;1763;482462,no rank;superkingdom;clade;phylum;class;order;family;genus;species
636.0,18,8041250,636.0,Edwardsiella tarda,Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella;Edwardsiella tarda,2;1224;1236;91347;1903412;635;636,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Edwardsiella;Edwardsiella tarda,131567;2;1224;1236;91347;1903412;635;636,no rank;superkingdom;phylum;class;order;family;genus;species
28111.0,34,8000418,28111.0,Bacteroides eggerthii,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii,2;976;200643;171549;815;816;28111,species,cellular organisms;Bacteria;FCB group;Bacteroidota/Chlorobiota group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides eggerthii,131567;2;1783270;68336;976;200643;171549;815;816;28111,no rank;superkingdom;clade;clade;phylum;class;order;family;genus;species
1927124.0,111,7927592,1927124.0,Mycobacterium aquaticum,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium aquaticum,2;201174;1760;85007;1762;1763;1927124,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium aquaticum,131567;2;1783272;201174;1760;85007;1762;1763;1927124,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1281.0,6,7915958,1281.0,Staphylococcus carnosus,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus carnosus,2;1239;91061;1385;90964;1279;1281,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus carnosus,131567;2;1783272;1239;91061;1385;90964;1279;1281,no rank;superkingdom;clade;phylum;class;order;family;genus;species
106654.0,2,7905299,106654.0,Acinetobacter nosocomialis,Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter nosocomialis,2;1224;1236;2887326;468;469;106654,species,cellular organisms;Bacteria;Pseudomonadota;Gammaproteobacteria;Moraxellales;Moraxellaceae;Acinetobacter;Acinetobacter calcoaceticus/baumannii complex;Acinetobacter nosocomialis,131567;2;1224;1236;2887326;468;469;909768;106654,no rank;superkingdom;phylum;class;order;family;genus;species group;species
39054.0,1081,7818171,39054.0,Enterovirus A71,Viruses;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Enterovirus;Enterovirus A,10239;2732408;2732506;464095;12058;12059;138948,serotype,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae;Ensavirinae;Enterovirus;Enterovirus A;Enterovirus A71,10239;2559587;2732396;2732408;2732506;464095;12058;2946630;12059;138948;39054,superkingdom;clade;kingdom;phylum;class;order;family;subfamily;genus;species;serotype
71237.0,6,7743837,71237.0,Mammaliicoccus vitulinus,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus vitulinus,2;1239;91061;1385;90964;2803850;71237,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Mammaliicoccus;Mammaliicoccus vitulinus,131567;2;1783272;1239;91061;1385;90964;2803850;71237,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1778.0,260,7601632,1778.0,Mycobacterium gordonae,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium gordonae,2;201174;1760;85007;1762;1763;1778,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium gordonae,131567;2;1783272;201174;1760;85007;1762;1763;1778,no rank;superkingdom;clade;phylum;class;order;family;genus;species
29388.0,10,7578657,29388.0,Staphylococcus capitis,Bacteria;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus capitis,2;1239;91061;1385;90964;1279;29388,species,cellular organisms;Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;Staphylococcus capitis,131567;2;1783272;1239;91061;1385;90964;1279;29388,no rank;superkingdom;clade;phylum;class;order;family;genus;species
1270.0,3,7458594,1270.0,Micrococcus luteus,Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus,2;201174;1760;85006;1268;1269;1270,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Micrococcus;Micrococcus luteus,131567;2;1783272;201174;1760;85006;1268;1269;1270,no rank;superkingdom;clade;phylum;class;order;family;genus;species
161879.0,3,7442398,161879.0,Corynebacterium kroppenstedtii,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kroppenstedtii,2;201174;1760;85007;1653;1716;161879,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium kroppenstedtii,131567;2;1783272;201174;1760;85007;1653;1716;161879,no rank;superkingdom;clade;phylum;class;order;family;genus;species
106590.0,3,7415967,106590.0,Cupriavidus necator,Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator,2;1224;28216;80840;119060;106589;106590,species,cellular organisms;Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus necator,131567;2;1224;28216;80840;119060;106589;106590,no rank;superkingdom;phylum;class;order;family;genus;species
1824.0,2,7415900,1824.0,Nocardia asteroides,Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia asteroides,2;201174;1760;85007;85025;1817;1824,species,cellular organisms;Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Nocardia;Nocardia asteroides,131567;2;1783272;201174;1760;85007;85025;1817;1824,no rank;superkingdom;clade;phylum;class;order;family;genus;species
76775.0,10,7369627,76775.0,Malassezia restricta,Eukaryota;Basidiomycota;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta,2759;5204;1538075;162474;742845;55193;76775,species,cellular organisms;Eukaryota;Opisthokonta;Fungi;Dikarya;Basidiomycota;Ustilaginomycotina;Malasseziomycetes;Malasseziales;Malasseziaceae;Malassezia;Malassezia restricta,131567;2759;33154;4751;451864;5204;452284;1538075;162474;742845;55193;76775,no rank;superkingdom;clade;kingdom;subkingdom;phylum;subphylum;class;order;family;genus;species
